obs_id,source_frame,source_message,source_range,source_observation,raw_time,raw_tag_id,anchor_id,raw_z_m,fp_rssi,rx_rssi,valid,validity_reason,suspected_nlos,planned,keyframe_id,nominal_sigma_m,strategy_used
11672889853027980736,36,109,3,548,1664959683.6095517,27956,10548,3.6400001049041748,-33,-30.989999771118164,1,VALID,0,0,,,0
11672897549609378213,36,109,4,549,1664959683.6095517,27956,15155,1.7599999904632568,-33.610000610351562,-31.299999237060547,1,VALID,0,0,,,0
6157095998127900459,37,110,0,550,1664959683.685497,27956,7475,3.2599999904632568,-34.189998626708984,-29.760000228881836,1,VALID,0,0,,,0
6157094898616272248,37,110,1,551,1664959683.685497,27956,20276,3.7799999713897705,-33.479999542236328,-30.299999237060547,1,VALID,0,0,,,0
6157098197151156881,37,110,2,552,1664959683.685497,27956,9524,4.1100001335144043,-34.049999237060547,-29.090000152587891,1,VALID,0,0,,,0
6157097097639528670,37,110,3,553,1664959683.685497,27956,10548,3.6400001049041748,-33,-30.989999771118164,0,PROTOCOL_INVALID_RA_ZERO,0,0,,,0
6157100396174413303,37,110,4,554,1664959683.685497,27956,15155,1.7400000095367432,-33.939998626708984,-31.409999847412109,1,VALID,0,0,,,0
236152679527023718,38,111,0,555,1664959683.7360885,27956,7475,3.2599999904632568,-34.189998626708984,-29.760000228881836,1,VALID,0,1,9,0.22612340530851299,1
236153779038651929,38,111,1,556,1664959683.7360885,27956,20276,3.7799999713897705,-33.479999542236328,-30.299999237060547,1,VALID,0,1,9,0.22612340530851299,1
236150480503767296,38,111,2,557,1664959683.7360885,27956,9524,4.1100001335144043,-34.049999237060547,-29.090000152587891,1,VALID,0,1,9,0.22612340530851299,1
236151580015395507,38,111,3,558,1664959683.7360885,27956,10548,3.6400001049041748,-32.060001373291016,-30.719999313354492,0,PROTOCOL_INVALID_RA_ZERO,0,0,,,0
236157077573536562,38,111,4,559,1664959683.7360885,27956,15155,1.7400000095367432,-33.939998626708984,-31.409999847412109,1,VALID,0,1,9,0.22612340530851299,1
17678769017778972637,39,112,0,560,1664959683.8134105,27956,7475,3.2200000286102295,-33.470001220703125,-29.090000152587891,1,VALID,0,0,,,0
17678767918267344426,39,112,1,561,1664959683.8134105,27956,20276,3.7699999809265137,-33.279998779296875,-30.5,1,VALID,0,0,,,0
17678766818755716215,39,112,2,562,1664959683.8134105,27956,9524,4.0500001907348633,-35.799999237060547,-29.149999618530273,1,VALID,0,0,,,0
17678765719244088004,39,112,3,563,1664959683.8134105,27956,10548,3.5199999809265137,-31.829999923706055,-30.100000381469727,1,VALID,0,0,,,0
17678764619732459793,39,112,4,564,1664959683.8134105,27956,15155,1.7200000286102295,-33.110000610351562,-30.549999237060547,1,VALID,0,0,,,0
18444670734842895312,40,113,0,565,1664959683.864079,27956,7475,3.2200000286102295,-33.470001220703125,-29.090000152587891,1,VALID,0,0,,,0
18444671834354523523,40,113,1,566,1664959683.864079,27956,20276,3.7699999809265137,-33.279998779296875,-30.5,1,VALID,0,0,,,0
18444672933866151734,40,113,2,567,1664959683.864079,27956,9524,4.0500001907348633,-35.799999237060547,-29.149999618530273,1,VALID,0,0,,,0
18444674033377779945,40,113,3,568,1664959683.864079,27956,10548,3.5199999809265137,-31.829999923706055,-30.100000381469727,1,VALID,0,0,,,0
18444675132889408156,40,113,4,569,1664959683.864079,27956,15155,1.7200000286102295,-33.189998626708984,-30.459999084472656,1,VALID,0,0,,,0
12748479430930373183,41,114,0,570,1664959683.9407258,27956,7475,3.2599999904632568,-34.240001678466797,-30.079999923706055,1,VALID,0,0,,,0
12748478331418744972,41,114,1,571,1664959683.9407258,27956,20276,3.7899999618530273,-33.849998474121094,-30.299999237060547,1,VALID,0,0,,,0
12748481629953629605,41,114,2,572,1664959683.9407258,27956,9524,4.059999942779541,-35.130001068115234,-28.389999389648438,1,VALID,0,0,,,0
12748480530442001394,41,114,3,573,1664959683.9407258,27956,10548,3.5199999809265137,-31.829999923706055,-30.100000381469727,0,PROTOCOL_INVALID_RA_ZERO,0,0,,,0
12748475032883860339,41,114,4,574,1664959683.9407258,27956,15155,1.6499999761581421,-34.080001831054688,-30.639999389648438,1,VALID,0,0,,,0
5012272508393671386,42,115,0,575,1664959683.9917653,27956,7475,3.2599999904632568,-34.240001678466797,-30.079999923706055,1,VALID,0,1,10,0.22705417721918786,1
5012273607905299597,42,115,1,576,1664959683.9917653,27956,20276,3.7899999618530273,-33.849998474121094,-30.299999237060547,1,VALID,0,1,10,0.22705417721918786,1
5012270309370414964,42,115,2,577,1664959683.9917653,27956,9524,4.059999942779541,-35.130001068115234,-28.389999389648438,1,VALID,0,1,10,0.22705417721918786,1
5012271408882043175,42,115,3,578,1664959683.9917653,27956,10548,3.5199999809265137,-31.829999923706055,-30.100000381469727,0,PROTOCOL_INVALID_RA_ZERO,0,0,,,0
5012268110347158542,42,115,4,579,1664959683.9917653,27956,15155,1.6499999761581421,-34.080001831054688,-30.639999389648438,1,VALID,0,1,10,0.22705417721918786,1
12017828754037214321,43,116,0,580,1664959684.0688608,27956,7475,3.2200000286102295,-33.840000152587891,-29.149999618530273,1,VALID,0,0,,,0
12017827654525586110,43,116,1,581,1664959684.0688608,27956,20276,3.8199999332427979,-34.380001068115234,-31.120000839233398,1,VALID,0,0,,,0
12017826555013957899,43,116,2,582,1664959684.0688608,27956,9524,4.0799999237060547,-33.259998321533203,-27.790000915527344,1,VALID,0,0,,,0
12017825455502329688,43,116,3,583,1664959684.0688608,27956,10548,3.5499999523162842,-32.200000762939453,-29.739999771118164,1,VALID,0,0,,,0
12017833152083727165,43,116,4,584,1664959684.0688608,27956,15155,1.6599999666213989,-33.25,-29.930000305175781,1,VALID,0,0,,,0
188087030035808996,44,117,0,585,1664959684.119211,27956,7475,3.2200000286102295,-34.369998931884766,-29.479999542236328,1,VALID,0,0,,,0
188088129547437207,44,117,1,586,1664959684.119211,27956,20276,3.8199999332427979,-34.380001068115234,-31.120000839233398,1,VALID,0,0,,,0
188089229059065418,44,117,2,587,1664959684.119211,27956,9524,4.0799999237060547,-33.389999389648438,-28.549999237060547,1,VALID,0,0,,,0
188090328570693629,44,117,3,588,1664959684.119211,27956,10548,3.5499999523162842,-32.200000762939453,-29.739999771118164,1,VALID,0,0,,,0
188082631989296152,44,117,4,589,1664959684.119211,27956,15155,1.6599999666213989,-33.25,-29.930000305175781,1,VALID,0,0,,,0
13880367956139861283,45,118,0,590,1664959684.1954648,27956,7475,3.2000000476837158,-34.580001831054688,-29.549999237060547,1,VALID,0,0,,,0
13880366856628233072,45,118,1,591,1664959684.1954648,27956,20276,3.7699999809265137,-34.509998321533203,-31.620000839233398,1,VALID,0,0,,,0
13880370155163117705,45,118,2,592,1664959684.1954648,27956,9524,4.0799999237060547,-34,-27.729999542236328,1,VALID,0,0,,,0
13880369055651489494,45,118,3,593,1664959684.1954648,27956,10548,3.5499999523162842,-32.200000762939453,-29.739999771118164,0,PROTOCOL_INVALID_RA_ZERO,0,0,,,0
13880372354186374127,45,118,4,594,1664959684.1954648,27956,15155,1.6299999952316284,-33.950000762939453,-30.770000457763672,1,VALID,0,0,,,0
17283173166809643582,46,119,0,595,1664959684.2461708,27956,7475,3.2000000476837158,-34.580001831054688,-29.549999237060547,1,VALID,0,1,11,0.22641864633598405,1
17283174266321271793,46,119,1,596,1664959684.2461708,27956,20276,3.7699999809265137,-34.479999542236328,-31.329999923706055,1,VALID,0,1,11,0.22641864633598405,1
17283170967786387160,46,119,2,597,1664959684.2461708,27956,9524,4.0799999237060547,-34,-27.729999542236328,1,VALID,0,1,11,0.22641864633598405,1
17283172067298015371,46,119,3,598,1664959684.2461708,27956,10548,3.5499999523162842,-32.200000762939453,-29.739999771118164,0,PROTOCOL_INVALID_RA_ZERO,0,0,,,0
17283177564856156426,46,119,4,599,1664959684.2461708,27956,15155,1.6299999952316284,-33.950000762939453,-30.770000457763672,1,VALID,0,1,11,0.22641864633598405,1
13252184734169428318,47,120,0,600,1664959684.3233087,27956,7475,3.190000057220459,-34.680000305175781,-28.809999465942383,1,VALID,0,0,,,0
13252185833681056529,47,120,1,601,1664959684.3233087,27956,20276,3.7999999523162842,-33.979999542236328,-31.180000305175781,1,VALID,0,0,,,0
13252182535146171896,47,120,2,602,1664959684.3233087,27956,9524,3.9800000190734863,-37.669998168945312,-28.799999237060547,1,VALID,1,0,,,0
13252183634657800107,47,120,3,603,1664959684.3233087,27956,10548,3.5999999046325684,-33.409999847412109,-30.790000915527344,1,VALID,0,0,,,0
13252189132215941162,47,120,4,604,1664959684.3233087,27956,15155,1.6599999666213989,-31.979999542236328,-29.25,1,VALID,0,0,,,0
6199141294271878723,48,121,0,605,1664959684.3741443,27956,7475,3.190000057220459,-34.680000305175781,-28.809999465942383,1,VALID,0,0,,,0
6199140194760250512,48,121,1,606,1664959684.3741443,27956,20276,3.7999999523162842,-33.979999542236328,-31.180000305175781,1,VALID,0,0,,,0
6199143493295135145,48,121,2,607,1664959684.3741443,27956,9524,3.9800000190734863,-37.669998168945312,-28.799999237060547,1,VALID,1,0,,,0
6199142393783506934,48,121,3,608,1664959684.3741443,27956,10548,3.5999999046325684,-33.409999847412109,-30.790000915527344,1,VALID,0,0,,,0
6199145692318391567,48,121,4,609,1664959684.3741443,27956,15155,1.6599999666213989,-31.979999542236328,-29.25,1,VALID,0,0,,,0
