inference_id,key,role,coordinates,row,column,covariance
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,0,4,1.4445426838807529e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,0,5,2.133828292979825e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,1,0,-4.4452273808751483e-09
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,1,1,9.9970678721437322e-05
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,1,2,-1.9470652719986844e-08
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,1,3,-4.0158478625734107e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,1,4,-9.5944172452830885e-08
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,1,5,1.6381879796968128e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,2,0,7.3311134550163849e-09
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,2,1,-1.947065271998685e-08
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,2,2,9.9933930583243703e-05
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,2,3,-3.4673303894590344e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,2,4,-5.503523366756054e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,2,5,1.6164495601759101e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,3,0,-6.570072936281494e-08
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,3,1,-4.0158478625734123e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,3,2,-3.4673303894590349e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,3,3,9.3061539049846056e-05
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,3,4,3.0521578605594853e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,3,5,2.1204808042497893e-06
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,4,0,1.4445426838807532e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,4,1,-9.5944172452830858e-08
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,4,2,-5.503523366756055e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,4,3,3.0521578605594858e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,4,4,9.3845427123305441e-05
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,4,5,1.0129189940538846e-06
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,5,0,2.133828292979825e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,5,1,1.6381879796968128e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,5,2,1.6164495601759101e-07
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,5,3,2.1204808042497893e-06
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,5,4,1.0129189940538846e-06
t08inference-sha256:f449b27074315d841c9141ab0dff83a06e5809844e7cb7bc4105c3ccb95a7ad4,x1,TRAJECTORY_POSE,GTSAM_POSE3_LOCAL_RX_RY_RZ_TX_TY_TZ,5,5,9.8183905837348874e-05
